Date,Open,High,Low,Close,Adj Close,Volume,Interval_Range
2016-01-25,25.379999,25.3825,24.8025,24.860001,22.692791,207178000,24.8025-25.3825
2016-01-26,24.9825,25.219999,24.5175,24.997499,22.818304,300308000,24.5175-25.219999
2016-01-27,24.01,24.157499,23.334999,23.355,21.318987,533478800,23.334999-24.157499
2016-01-28,23.4475,23.629999,23.0975,23.522499,21.471891,222715200,23.0975-23.629999
2016-01-29,23.6975,24.334999,23.5875,24.334999,22.213552,257666000,23.5875-24.334999
2016-02-01,24.1175,24.1775,23.85,24.1075,22.00589,163774000,23.85-24.1775
2016-02-02,23.855,24.01,23.57,23.620001,21.560894,149428800,23.57-24.01
2016-02-03,23.75,24.209999,23.52,24.0875,21.987633,183857200,23.52-24.209999
2016-02-04,23.965,24.3325,23.797501,24.15,22.164307,185886800,23.797501-24.3325
2016-02-05,24.129999,24.23,23.422501,23.504999,21.57234,185672400,23.422501-24.23
2016-02-08,23.282499,23.924999,23.26,23.752501,21.799486,216085600,23.26-23.924999
2016-02-09,23.5725,23.985001,23.4825,23.747499,21.794897,177324800,23.4825-23.985001
2016-02-10,23.98,24.0875,23.525,23.567499,21.629698,169374400,23.525-24.0875
2016-02-11,23.4475,23.68,23.147499,23.424999,21.49892,200298800,23.147499-23.68
2016-02-12,23.547501,23.625,23.252501,23.497499,21.565458,161405600,23.252501-23.625
2016-02-16,23.754999,24.2125,23.6525,24.16,22.173481,196231600,23.6525-24.2125
2016-02-17,24.1675,24.5525,24.0375,24.530001,22.513058,179452800,24.0375-24.5525
2016-02-18,24.709999,24.7225,24.022499,24.065001,22.086296,156084000,24.022499-24.7225
2016-02-19,24.0,24.190001,23.950001,24.01,22.035818,141496800,23.950001-24.190001
2016-02-22,24.077499,24.225,23.98,24.219999,22.228546,137123200,23.98-24.225
2016-02-23,24.1,24.125,23.637501,23.672501,21.726068,127770400,23.637501-24.125
2016-02-24,23.495001,24.094999,23.33,24.025,22.049583,145022800,23.33-24.094999
2016-02-25,24.012501,24.190001,23.8125,24.190001,22.201019,110330800,23.8125-24.190001
2016-02-26,24.299999,24.504999,24.145,24.227501,22.235435,115964400,24.145-24.504999
2016-02-29,24.215,24.557501,24.1625,24.172501,22.184952,140865200,24.1625-24.557501
2016-03-01,24.4125,25.192499,24.355,25.1325,23.066019,201628400,24.355-25.192499
2016-03-02,25.127501,25.2225,24.91,25.1875,23.116499,132678400,24.91-25.2225
2016-03-03,25.145,25.4275,25.112499,25.375,23.28858,147822800,25.112499-25.4275
2016-03-04,25.592501,25.9375,25.342501,25.752501,23.635042,184220400,25.342501-25.9375
2016-03-07,25.5975,25.7075,25.24,25.467501,23.373482,143315600,25.24-25.7075
2016-03-08,25.195,25.440001,25.1,25.2575,23.180744,126247600,25.1-25.440001
2016-03-09,25.327499,25.395,25.067499,25.280001,23.201391,108806800,25.067499-25.395
2016-03-10,25.352501,25.559999,25.0375,25.2925,23.212866,134054400,25.0375-25.559999
2016-03-11,25.559999,25.57,25.375,25.565001,23.462959,109632800,25.375-25.57
2016-03-14,25.477501,25.727501,25.445,25.629999,23.522617,100304400,25.445-25.727501
2016-03-15,25.99,26.295,25.9625,26.145,23.995268,160270800,25.9625-26.295
2016-03-16,26.1525,26.577499,26.147499,26.4925,24.314199,153214000,26.147499-26.577499
2016-03-17,26.379999,26.6175,26.24,26.450001,24.275192,137682800,26.24-26.6175
2016-03-18,26.584999,26.625,26.297501,26.48,24.302723,176820800,26.297501-26.625
2016-03-21,26.4825,26.9125,26.285,26.477501,24.300428,142010800,26.285-26.9125
2016-03-22,26.3125,26.8225,26.3025,26.68,24.486286,129777600,26.3025-26.8225
2016-03-23,26.620001,26.7675,26.475,26.532499,24.350906,102814000,26.475-26.7675
2016-03-24,26.3675,26.5625,26.2225,26.4175,24.245363,104532000,26.2225-26.5625
2016-03-28,26.5,26.547501,26.264999,26.297501,24.135231,77645600,26.264999-26.547501
2016-03-29,26.2225,26.9475,26.219999,26.92,24.706545,124760400,26.219999-26.9475
2016-03-30,27.1625,27.605,27.15,27.389999,25.137899,182404400,27.15-27.605
2016-03-31,27.43,27.475,27.219999,27.247499,25.007116,103553600,27.219999-27.475
2016-04-01,27.195,27.5,27.049999,27.497499,25.236563,103496000,27.049999-27.5
2016-04-04,27.605,28.047501,27.567499,27.780001,25.495831,149424800,27.567499-28.047501
2016-04-05,27.377501,27.682501,27.355,27.452499,25.195261,106314800,27.355-27.682501
2016-04-06,27.557501,27.745001,27.299999,27.74,25.459122,105616400,27.299999-27.745001
2016-04-07,27.487499,27.605,27.030001,27.135,24.903864,127207600,27.030001-27.605
2016-04-08,27.227501,27.442499,27.0425,27.165001,24.9314,94326800,27.0425-27.442499
2016-04-11,27.2425,27.6525,27.2075,27.254999,25.014002,117630000,27.2075-27.6525
2016-04-12,27.334999,27.625,27.165001,27.610001,25.339808,108929200,27.165001-27.625
2016-04-13,27.700001,28.084999,27.700001,28.01,25.706926,133029200,27.700001-28.084999
2016-04-14,27.905001,28.0975,27.8325,28.025,25.720692,101895600,27.8325-28.0975
2016-04-15,28.0275,28.075001,27.432501,27.4625,25.204441,187756000,27.432501-28.075001
2016-04-18,27.2225,27.237499,26.735001,26.870001,24.66066,243286000,26.735001-27.237499
2016-04-19,26.969999,27.0,26.557501,26.727501,24.529881,129539600,26.557501-27.0
2016-04-20,26.66,27.022499,26.514999,26.782499,24.580347,122444000,26.514999-27.022499
2016-04-21,26.7325,26.7325,26.379999,26.4925,24.314199,126210000,26.379999-26.7325
2016-04-22,26.252501,26.620001,26.155001,26.42,24.247662,134732400,26.155001-26.620001
2016-04-25,26.25,26.4125,26.127501,26.27,24.109991,112126400,26.127501-26.4125
2016-04-26,25.977501,26.325001,25.977501,26.0875,23.942493,224064800,25.977501-26.325001
2016-04-27,24.0,24.6775,23.92,24.455,22.444229,458408400,23.92-24.6775
2016-04-28,24.4025,24.469999,23.5625,23.7075,21.758184,328970800,23.5625-24.469999
2016-04-29,23.497499,23.68,23.127501,23.434999,21.508097,274126000,23.127501-23.68
2016-05-02,23.4925,23.52,23.1,23.41,21.485153,192640400,23.1-23.52
2016-05-03,23.549999,23.934999,23.42,23.795,21.838493,227325200,23.42-23.934999
2016-05-04,23.799999,23.975,23.455,23.547501,21.611338,164102000,23.455-23.975
2016-05-05,23.5,23.5175,23.17,23.309999,21.523628,143562000,23.17-23.5175
2016-05-06,23.342501,23.362499,22.9625,23.18,21.403585,174799600,22.9625-23.362499
2016-05-09,23.25,23.442499,23.147499,23.1975,21.419746,131745600,23.147499-23.442499
2016-05-10,23.3325,23.3925,23.0275,23.355,21.565176,134747200,23.0275-23.3925
2016-05-11,23.370001,23.3925,23.115,23.127501,21.355108,114876400,23.115-23.3925
2016-05-12,23.18,23.195,22.3675,22.584999,20.854179,305258800,22.3675-23.195
2016-05-13,22.5,22.9175,22.5,22.629999,20.895737,177571200,22.5-22.9175
2016-05-16,23.0975,23.5975,22.9125,23.469999,21.671368,245039200,22.9125-23.5975
2016-05-17,23.637501,23.674999,23.252501,23.372499,21.581337,187667600,23.252501-23.674999
2016-05-18,23.540001,23.8025,23.4725,23.639999,21.828333,168249600,23.4725-23.8025
2016-05-19,23.66,23.66,23.3925,23.549999,21.745235,121768400,23.3925-23.66
2016-05-20,23.66,23.8575,23.629999,23.805,21.98069,128104000,23.629999-23.8575
2016-05-23,23.967501,24.297501,23.9175,24.1075,22.260008,152074400,23.9175-24.297501
2016-05-24,24.305,24.522499,24.209999,24.475,22.599342,140560800,24.209999-24.522499
2016-05-25,24.6675,24.934999,24.5275,24.905001,22.996391,152675200,24.5275-24.934999
2016-05-26,24.92,25.182501,24.66,25.102501,23.178753,225324800,24.66-25.182501
2016-05-27,24.860001,25.1175,24.8125,25.0875,23.164902,145364800,24.8125-25.1175
2016-05-31,24.9,25.1,24.705,24.965,23.05179,169228800,24.705-25.1
2016-06-01,24.754999,24.885,24.5825,24.615,22.728613,116693200,24.5825-24.885
2016-06-02,24.4,24.459999,24.157499,24.43,22.557793,160766400,24.157499-24.459999
2016-06-03,24.4475,24.567499,24.362499,24.48,22.603962,114019600,24.362499-24.567499
2016-06-06,24.497499,25.4725,24.387501,24.657499,22.767859,93170000,24.387501-25.4725
2016-06-07,24.8125,24.967501,24.74,24.7575,22.860193,89638000,24.74-24.967501
2016-06-08,24.754999,24.889999,24.67,24.735001,22.839424,83392400,24.67-24.889999
2016-06-09,24.625,24.997499,24.615,24.9125,23.003315,106405600,24.615-24.997499
2016-06-10,24.6325,24.8375,24.620001,24.7075,22.814028,126851600,24.620001-24.8375
2016-06-13,24.672501,24.780001,24.275,24.334999,22.47007,152082000,24.275-24.780001
2016-06-14,24.33,24.620001,24.1875,24.365,22.497778,127727600,24.1875-24.620001
2016-06-15,24.455,24.602501,24.2575,24.285,22.423903,117780800,24.2575-24.602501
2016-06-16,24.112499,24.4375,24.0175,24.387501,22.518547,125307200,24.0175-24.4375
2016-06-17,24.155001,24.1625,23.825001,23.8325,22.006084,244032800,23.825001-24.1625
2016-06-20,24.0,24.1425,23.7575,23.775,21.95299,137647600,23.7575-24.1425
2016-06-21,23.735001,24.0875,23.67,23.977501,22.139973,142185600,23.67-24.0875
2016-06-22,24.0625,24.2225,23.8375,23.887501,22.05687,116876400,23.8375-24.2225
2016-06-23,23.985001,24.0725,23.8125,24.025,22.183826,128960800,23.8125-24.0725
2016-06-24,23.227501,23.665001,23.1625,23.35,21.560556,301245600,23.1625-23.665001
2016-06-27,23.25,23.262501,22.875,23.01,21.246618,181958400,22.875-23.262501
2016-06-28,23.225,23.415001,23.035,23.397499,21.60442,161779600,23.035-23.415001
2016-06-29,23.4925,23.637501,23.407499,23.6,21.791407,146124000,23.407499-23.637501
2016-06-30,23.610001,23.942499,23.575001,23.9,22.068409,143345600,23.575001-23.942499
2016-07-01,23.872499,24.1175,23.8325,23.9725,22.135353,104106000,23.8325-24.1175
2016-07-05,23.8475,23.85,23.615,23.747499,21.927601,110820800,23.615-23.85
2016-07-06,23.65,23.915001,23.592501,23.8825,22.052244,123796400,23.592501-23.915001
2016-07-07,23.924999,24.125,23.905001,23.985001,22.146898,100558400,23.905001-24.125
2016-07-08,24.122499,24.2225,24.012501,24.17,22.317717,115648400,24.012501-24.2225
2016-07-11,24.1875,24.4125,24.182501,24.245001,22.386971,95179600,24.182501-24.4125
2016-07-12,24.2925,24.424999,24.280001,24.355,22.488539,96670000,24.280001-24.424999
2016-07-13,24.352501,24.4175,24.209999,24.217501,22.361576,103568800,24.209999-24.4175
2016-07-14,24.3475,24.747499,24.33,24.6975,22.804794,155676000,24.33-24.747499
2016-07-15,24.73,24.825001,24.625,24.695,22.802485,120548000,24.625-24.825001
2016-07-18,24.674999,25.032499,24.65,24.9575,23.044867,145975600,24.65-25.032499
2016-07-19,24.889999,25.0,24.834999,24.967501,23.054102,95119600,24.834999-25.0
2016-07-20,25.0,25.115,24.934999,24.99,23.074875,105104000,24.934999-25.115
2016-07-21,24.9575,25.25,24.782499,24.8575,22.952536,130808000,24.782499-25.25
2016-07-22,24.815001,24.825001,24.577499,24.665001,22.774788,113254800,24.577499-24.825001
2016-07-25,24.5625,24.709999,24.23,24.334999,22.47007,161531600,24.23-24.709999
2016-07-26,24.205,24.4925,24.105,24.1675,22.315407,224959200,24.105-24.4925
2016-07-27,26.067499,26.0875,25.6875,25.737499,23.765097,369379200,25.6875-26.0875
2016-07-28,25.7075,26.112499,25.705,26.084999,24.085958,159479200,25.705-26.112499
2016-07-29,26.047501,26.137501,25.92,26.0525,24.055946,110934800,25.92-26.137501
2016-08-01,26.102501,26.5375,26.102501,26.512501,24.480703,152671600,26.102501-26.5375
2016-08-02,26.512501,26.5175,26.0,26.120001,24.11828,135266400,26.0-26.5175
2016-08-03,26.202499,26.459999,26.192499,26.4475,24.420683,120810400,26.192499-26.459999
2016-08-04,26.395,26.5,26.32,26.467501,24.571543,109634800,26.32-26.5
2016-08-05,26.567499,26.9125,26.545,26.870001,24.945208,162213600,26.545-26.9125
2016-08-08,26.879999,27.092501,26.790001,27.092501,25.15177,112148800,26.790001-27.092501
2016-08-09,27.057501,27.235001,27.002501,27.202499,25.253887,105260800,27.002501-27.235001
2016-08-10,27.1775,27.225,26.940001,27.0,25.065895,96034000,26.940001-27.225
2016-08-11,27.129999,27.2325,26.9625,26.9825,25.049648,109938000,26.9625-27.2325
2016-08-12,26.945,27.110001,26.945,27.045,25.107672,74641600,26.945-27.110001
2016-08-15,27.035,27.385,27.02,27.370001,25.409391,103472800,27.02-27.385
2016-08-16,27.407499,27.557501,27.3025,27.344999,25.386181,135177600,27.3025-27.557501
2016-08-17,27.275,27.342501,27.084999,27.305,25.349047,101424000,27.084999-27.342501
2016-08-18,27.307501,27.4,27.254999,27.27,25.316559,87938800,27.254999-27.4
2016-08-19,27.192499,27.422501,27.09,27.34,25.381538,101472400,27.09-27.422501
2016-08-22,27.215,27.275,26.9625,27.127501,25.184263,103280800,26.9625-27.275
2016-08-23,27.147499,27.33,27.1325,27.2125,25.263174,85030800,27.1325-27.33
2016-08-24,27.1425,27.1875,26.92,27.0075,25.072857,94700400,26.92-27.1875
2016-08-25,26.8475,26.969999,26.67,26.8925,24.966099,100344800,26.67-26.969999
2016-08-26,26.852501,26.987499,26.577499,26.735001,24.819878,111065200,26.577499-26.987499
2016-08-29,26.655001,26.860001,26.5725,26.705,24.792027,99881200,26.5725-26.860001
2016-08-30,26.450001,26.625,26.375,26.5,24.601709,99455600,26.375-26.625
2016-08-31,26.415001,26.6425,26.41,26.525,24.62492,118649600,26.41-26.6425
2016-09-01,26.535,26.700001,26.405001,26.682501,24.771139,106806000,26.405001-26.700001
2016-09-02,26.924999,27.0,26.705,26.932501,25.003229,107210000,26.705-27.0
2016-09-06,26.975,27.075001,26.877501,26.924999,24.996265,107521600,26.877501-27.075001
2016-09-07,26.9575,27.190001,26.7675,27.09,25.14945,169457200,26.7675-27.190001
2016-09-08,26.8125,26.817499,26.309999,26.379999,24.490309,212008000,26.309999-26.817499
2016-09-09,26.16,26.43,25.782499,25.782499,23.935608,186228000,25.782499-26.43
2016-09-12,25.6625,26.43,25.6325,26.360001,24.471739,181171200,25.6325-26.43
2016-09-13,26.877501,27.1975,26.809999,26.987499,25.054291,248704800,26.809999-27.1975
2016-09-14,27.182501,28.2575,27.15,27.942499,25.940882,443554800,27.15-28.2575
2016-09-15,28.465,28.932501,28.372499,28.8925,26.82283,359934400,28.372499-28.932501
2016-09-16,28.780001,29.032499,28.51,28.73,26.67197,319547600,28.51-29.032499
2016-09-19,28.797501,29.045,28.3125,28.395,26.36097,188092000,28.3125-29.045
2016-09-20,28.262501,28.530001,28.127501,28.3925,26.358648,138057200,28.127501-28.530001
2016-09-21,28.4625,28.497499,28.110001,28.387501,26.354,144012800,28.110001-28.497499
2016-09-22,28.5875,28.735001,28.5,28.655001,26.602341,124296000,28.5-28.735001
2016-09-23,28.605,28.6975,27.887501,28.1775,26.159046,209924800,27.887501-28.6975
2016-09-26,27.91,28.3475,27.887501,28.219999,26.198502,119477600,27.887501-28.3475
2016-09-27,28.25,28.295,28.084999,28.272499,26.247234,98429600,28.084999-28.295
2016-09-28,28.422501,28.66,28.3575,28.487499,26.446842,118564400,28.3575-28.66
2016-09-29,28.290001,28.450001,27.950001,28.045,26.036037,143548000,27.950001-28.450001
2016-09-30,28.115,28.342501,27.950001,28.262501,26.237957,145516400,27.950001-28.342501
2016-10-03,28.1775,28.262501,28.07,28.129999,26.11495,86807200,28.07-28.262501
2016-10-04,28.264999,28.577499,28.157499,28.25,26.226355,118947200,28.157499-28.577499
2016-10-05,28.35,28.415001,28.172501,28.262501,26.237957,85812400,28.172501-28.415001
2016-10-06,28.424999,28.584999,28.282499,28.4725,26.432915,115117200,28.282499-28.584999
2016-10-07,28.577499,28.639999,28.377501,28.514999,26.47237,97433600,28.377501-28.639999
2016-10-10,28.754999,29.1875,28.68,29.012501,26.934229,144944000,28.68-29.1875
2016-10-11,29.424999,29.672501,29.049999,29.075001,26.992256,256164000,29.049999-29.672501
2016-10-12,29.3375,29.495001,29.1875,29.334999,27.233633,150347200,29.1875-29.495001
2016-10-13,29.1975,29.360001,28.93,29.245001,27.150082,140769600,28.93-29.360001
2016-10-14,29.469999,29.5425,29.282499,29.407499,27.300938,142608800,29.282499-29.5425
2016-10-17,29.3325,29.459999,29.195,29.387501,27.28237,94499600,29.195-29.459999
2016-10-18,29.545,29.5525,29.362499,29.3675,27.263803,98214000,29.362499-29.5525
2016-10-19,29.3125,29.440001,28.450001,29.280001,27.182571,80138400,28.450001-29.440001
2016-10-20,29.215,29.344999,29.0825,29.264999,27.168648,96503200,29.0825-29.344999
2016-10-21,29.202499,29.227501,29.07,29.15,27.061882,92770800,29.07-29.227501
2016-10-24,29.275,29.434999,29.25,29.4125,27.305582,94154800,29.25-29.434999
2016-10-25,29.487499,29.59,29.327499,29.5625,27.444836,192516000,29.327499-29.59
2016-10-26,28.577499,28.924999,28.327499,28.897499,26.827469,264536800,28.327499-28.924999
2016-10-27,28.8475,28.965,28.525,28.620001,26.569853,138248000,28.525-28.965
2016-10-28,28.467501,28.8025,28.362499,28.43,26.393461,151446800,28.362499-28.8025
2016-10-31,28.4125,28.557501,28.299999,28.385,26.351686,105677600,28.299999-28.557501
2016-11-01,28.365,28.442499,27.6325,27.872499,25.875891,175303200,27.6325-28.442499
2016-11-02,27.85,28.0875,27.807501,27.897499,25.899103,113326800,27.807501-28.0875
2016-11-03,27.745001,27.865,27.387501,27.4575,25.621498,107730400,27.387501-27.865
2016-11-04,27.1325,27.5625,27.0275,27.209999,25.390541,123348000,27.0275-27.5625
2016-11-07,27.52,27.627501,27.365,27.602501,25.756804,130240000,27.365-27.627501
2016-11-08,27.577499,27.93,27.424999,27.764999,25.908436,97016800,27.424999-27.93
2016-11-09,27.469999,27.83,27.012501,27.719999,25.866449,236705600,27.012501-27.83
2016-11-10,27.772499,27.772499,26.4575,26.9475,25.145597,228538000,26.4575-27.772499
2016-11-11,26.780001,27.217501,26.637501,27.1075,25.294903,136575600,26.637501-27.217501
2016-11-14,26.9275,26.952499,26.02,26.4275,24.660368,204702000,26.02-26.952499
2016-11-15,26.6425,26.92,26.540001,26.7775,24.986965,129058000,26.540001-26.92
2016-11-16,26.674999,27.557501,26.65,27.497499,25.658821,235362000,26.65-27.557501
2016-11-17,27.452499,27.5875,27.2075,27.487499,25.649492,110528000,27.2075-27.5875
2016-11-18,27.43,27.635,27.415001,27.514999,25.675156,113715600,27.415001-27.635
2016-11-21,27.530001,27.997499,27.502501,27.932501,26.064735,117058400,27.502501-27.997499
2016-11-22,27.987499,28.105,27.85,27.950001,26.081066,103862000,27.85-28.105
2016-11-23,27.84,27.877501,27.5825,27.807501,25.94809,109705600,27.5825-27.877501
2016-11-25,27.782499,27.967501,27.737499,27.9475,26.078733,45903600,27.737499-27.967501
2016-11-28,27.8575,28.1175,27.8475,27.8925,26.027409,108776000,27.8475-28.1175
2016-11-29,27.695,28.0075,27.5175,27.865,26.001753,114115200,27.5175-28.0075
2016-11-30,27.9,28.049999,27.567499,27.629999,25.782463,144649200,27.567499-28.049999
2016-12-01,27.592501,27.735001,27.2575,27.372499,25.542177,148347600,27.2575-27.735001
2016-12-02,27.2925,27.522499,27.2125,27.475,25.637829,106112000,27.2125-27.522499
2016-12-05,27.5,27.5075,27.0625,27.2775,25.453531,137298000,27.0625-27.5075
2016-12-06,27.375,27.59,27.297501,27.487499,25.649492,104782000,27.297501-27.59
2016-12-07,27.315001,27.797501,27.290001,27.7575,25.901436,119994800,27.290001-27.797501
2016-12-08,27.715,28.1075,27.65,28.030001,26.155718,108273200,27.65-28.1075
2016-12-09,28.077499,28.674999,28.077499,28.487499,26.582626,137610400,28.077499-28.674999
2016-12-12,28.3225,28.75,28.122499,28.325001,26.430988,105497600,28.122499-28.75
2016-12-13,28.459999,28.98,28.4375,28.797501,26.871895,174935200,28.4375-28.98
2016-12-14,28.76,29.049999,28.745001,28.797501,26.871895,136127200,28.745001-29.049999
2016-12-15,28.844999,29.182501,28.807501,28.955,27.01886,186098000,28.807501-29.182501
2016-12-16,29.1175,29.125,28.9125,28.9925,27.053856,177404400,28.9125-29.125
2016-12-19,28.950001,29.344999,28.9375,29.16,27.210154,111117600,28.9375-29.344999
2016-12-20,29.184999,29.375,29.17,29.237499,27.282473,85700000,29.17-29.375
2016-12-21,29.200001,29.35,29.195,29.264999,27.308138,95132800,29.195-29.35
2016-12-22,29.0875,29.127501,28.91,29.0725,27.128506,104343600,28.91-29.127501
2016-12-23,28.897499,29.129999,28.897499,29.129999,27.182161,56998000,28.897499-29.129999
2016-12-27,29.129999,29.450001,29.122499,29.315001,27.354792,73187600,29.122499-29.450001
2016-12-28,29.379999,29.504999,29.049999,29.190001,27.238155,83623600,29.049999-29.504999
2016-12-29,29.112499,29.2775,29.1,29.182501,27.231155,60158000,29.1-29.2775
2016-12-30,29.1625,29.299999,28.8575,28.955,27.01886,122345200,28.8575-29.299999
2017-01-03,28.950001,29.0825,28.690001,29.0375,27.095846,115127600,28.690001-29.0825
2017-01-04,28.9625,29.127501,28.9375,29.004999,27.065523,84472400,28.9375-29.127501
2017-01-05,28.98,29.215,28.952499,29.1525,27.203159,88774400,28.952499-29.215
2017-01-06,29.195,29.540001,29.1175,29.477501,27.506426,127007600,29.1175-29.540001
2017-01-09,29.487499,29.8575,29.485001,29.747499,27.758369,134247600,29.485001-29.8575
2017-01-10,29.692499,29.844999,29.575001,29.7775,27.786366,97848400,29.575001-29.844999
2017-01-11,29.684999,29.9825,29.65,29.9375,27.935667,110354400,29.65-29.9825
2017-01-12,29.725,29.825001,29.5525,29.8125,27.819023,108344800,29.5525-29.825001
2017-01-13,29.7775,29.905001,29.702499,29.76,27.770033,104447600,29.702499-29.905001
2017-01-17,29.584999,30.059999,29.555,30.0,27.993986,137759200,29.555-30.059999
2017-01-18,30.0,30.125,29.9275,29.997499,27.991655,94852000,29.9275-30.125
2017-01-19,29.85,30.022499,29.842501,29.945,27.942663,102389200,29.842501-30.022499
2017-01-20,30.112499,30.112499,29.932501,30.0,27.993986,130391600,29.932501-30.112499
2017-01-23,30.0,30.202499,29.942499,30.02,28.012648,88200800,29.942499-30.202499
2017-01-24,29.887501,30.025,29.875,29.9925,27.986996,92844000,29.875-30.025
2017-01-25,30.105,30.525,30.07,30.469999,28.43256,129510400,30.07-30.525
2017-01-26,30.4175,30.610001,30.4,30.485001,28.446562,105350400,30.4-30.610001
2017-01-27,30.535,30.5875,30.4,30.487499,28.448889,82251600,30.4-30.5875
2017-01-30,30.2325,30.407499,30.165001,30.407499,28.374241,121510000,30.165001-30.407499
2017-01-31,30.2875,30.3475,30.155001,30.3375,28.30892,196804000,30.155001-30.3475
2017-02-01,31.7575,32.622501,31.752501,32.1875,30.035217,447940000,31.752501-32.622501
2017-02-02,31.995001,32.3475,31.945,32.1325,29.983892,134841600,31.945-32.3475
2017-02-03,32.077499,32.297501,32.040001,32.27,30.112198,98029200,32.040001-32.297501
2017-02-06,32.282501,32.625,32.224998,32.572498,30.394468,107383600,32.224998-32.625
2017-02-07,32.634998,33.022499,32.612499,32.8825,30.683743,152735200,32.612499-33.022499
2017-02-08,32.837502,33.055,32.805,33.009998,30.802719,92016400,32.805-33.055
2017-02-09,32.912498,33.112499,32.779999,33.105,31.025301,113399600,32.779999-33.112499
2017-02-10,33.115002,33.235001,33.012501,33.029999,30.955011,80262000,33.012501-33.235001
2017-02-13,33.27,33.455002,33.1875,33.322498,31.229122,92141600,33.1875-33.455002
2017-02-14,33.3675,33.772499,33.3125,33.755001,31.634457,132904800,33.3125-33.772499
2017-02-15,33.880001,34.067501,33.654999,33.877499,31.749277,142492400,33.654999-34.067501
2017-02-16,33.9175,33.974998,33.709999,33.837502,31.711782,90338400,33.709999-33.974998
2017-02-17,33.775002,33.9575,33.775002,33.93,31.79847,88792800,33.775002-33.9575
2017-02-21,34.057499,34.1875,33.994999,34.174999,32.02808,98028800,33.994999-34.1875
2017-02-22,34.107498,34.279999,34.0275,34.2775,32.124146,83347600,34.0275-34.279999
2017-02-23,34.345001,34.369999,34.075001,34.1325,31.988255,83152800,34.075001-34.369999
2017-02-24,33.977501,34.165001,33.82,34.165001,32.018703,87106400,33.82-34.165001
2017-02-27,34.285,34.360001,34.07,34.232498,32.081974,81029600,34.07-34.360001
2017-02-28,34.27,34.360001,34.174999,34.247501,32.096031,93931600,34.174999-34.360001
2017-03-01,34.4725,35.037498,34.400002,34.947498,32.752045,145658400,34.400002-35.037498
2017-03-02,35.0,35.07,34.689999,34.740002,32.557598,104844000,34.689999-35.07
2017-03-03,34.695,34.9575,34.647499,34.945,32.749706,84432400,34.647499-34.9575
2017-03-06,34.842499,34.942501,34.650002,34.834999,32.646614,87000000,34.650002-34.942501
2017-03-07,34.764999,34.994999,34.697498,34.880001,32.688797,69785200,34.697498-34.994999
2017-03-08,34.737499,34.950001,34.705002,34.75,32.566944,74828800,34.705002-34.950001
2017-03-09,34.685001,34.697498,34.262501,34.669998,32.491978,88623600,34.262501-34.697498
2017-03-10,34.8125,34.84,34.66,34.785,32.599754,78451200,34.66-34.84
2017-03-13,34.712502,34.857498,34.705002,34.799999,32.613815,69686800,34.705002-34.857498
2017-03-14,34.825001,34.912498,34.709999,34.747501,32.564613,61236400,34.709999-34.912498
2017-03-15,34.852501,35.1875,34.7575,35.115002,32.909023,102767200,34.7575-35.1875
2017-03-16,35.18,35.255001,35.064999,35.172501,32.962925,76928000,35.064999-35.255001
2017-03-17,35.25,35.25,34.9725,34.997501,32.798916,175540000,34.9725-35.25
2017-03-20,35.099998,35.375,35.057499,35.365002,33.143314,86168000,35.057499-35.375
2017-03-21,35.5275,35.700001,34.932499,34.959999,32.763767,158119600,34.932499-35.700001
2017-03-22,34.962502,35.400002,34.939999,35.355,33.133953,103440800,34.939999-35.400002
2017-03-23,35.314999,35.395,35.1525,35.23,33.016804,81385200,35.1525-35.395
2017-03-24,35.375,35.435001,35.087502,35.16,32.951206,89582400,35.087502-35.435001
2017-03-27,34.8475,35.305,34.654999,35.220001,33.007435,94300400,34.654999-35.305
2017-03-28,35.227501,36.009998,35.154999,35.950001,33.691578,133499200,35.154999-36.009998
2017-03-29,35.919998,36.122501,35.797501,36.029999,33.766552,116760000,35.797501-36.122501
2017-03-30,36.047501,36.125,35.875,35.982498,33.722019,84829200,35.875-36.125
2017-03-31,35.93,36.067501,35.752499,35.915001,33.658764,78646800,35.752499-36.067501
2017-04-03,35.927502,36.029999,35.762501,35.924999,33.668148,79942800,35.762501-36.029999
2017-04-04,35.8125,36.2225,35.7925,36.192501,33.918839,79565600,35.7925-36.2225
2017-04-05,36.055,36.365002,35.952499,36.005001,33.743118,110871600,35.952499-36.365002
2017-04-06,36.072498,36.130001,35.862499,35.915001,33.658764,84596000,35.862499-36.130001
2017-04-07,35.932499,36.044998,35.817501,35.834999,33.583801,66688800,35.817501-36.044998
2017-04-10,35.900002,35.970001,35.724998,35.7925,33.543968,75733600,35.724998-35.970001
2017-04-11,35.735001,35.837502,35.014999,35.407501,33.183155,121517600,35.014999-35.837502
2017-04-12,35.400002,35.537498,35.252499,35.450001,33.222988,81400000,35.252499-35.537498
2017-04-13,35.477501,35.595001,35.262501,35.262501,33.04726,71291600,35.262501-35.595001
2017-04-17,35.369999,35.470001,35.217499,35.4575,33.230007,66328400,35.217499-35.470001
2017-04-18,35.352501,35.509998,35.2775,35.299999,33.082397,58790000,35.2775-35.509998
2017-04-19,35.470001,35.5,35.112499,35.169998,32.96056,69313600,35.112499-35.5
2017-04-20,35.305,35.73,35.290001,35.610001,33.372921,93278400,35.290001-35.73
